player_id,player_name,player_full_name,first_name,last_name,born_date,debut_date,debut_age,last_date,last_age,height,weight,player_link,player_teams,year,team,is_finals,games_played,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assists,total_score,total_fantasy_points,total_percentage_played,avg_kicks,avg_marks,avg_handballs,avg_disposals,avg_goals,avg_behinds,avg_hit_outs,avg_tackles,avg_rebound_50s,avg_inside_50s,avg_clearances,avg_clangers,avg_free_kicks_for,avg_free_kicks_against,avg_contested_possessions,avg_uncontested_possessions,avg_contested_marks,avg_marks_inside_50,avg_one_percenters,avg_bounces,avg_goal_assists,avg_score,avg_fantasy_points,avg_percentage_played
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2001.0,St Kilda Saints,False,18.0,96.0,49.0,131.0,227.0,1.0,2.0,0.0,43.0,11.0,24.0,56.0,13.0,12.0,6.0,1.0,109.0,131.0,3.0,1.0,25.0,7.0,0.0,8.0,871.0,723.0,5.3,2.9,7.3,12.6,1.0,1.0,0.0,2.9,1.4,1.8,3.3,1.3,1.3,1.2,6.1,7.3,1.0,1.0,1.9,1.4,0.0,0.4,48.4,80.4
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2002.0,St Kilda Saints,False,21.0,158.0,65.0,125.0,283.0,10.0,1.0,0.0,53.0,23.0,38.0,59.0,27.0,17.0,17.0,2.0,111.0,182.0,2.0,7.0,66.0,7.0,0.0,61.0,1158.0,723.0,7.5,3.4,6.0,13.5,1.7,1.0,0.0,2.8,1.8,2.4,3.1,1.8,1.5,1.2,5.3,8.7,1.0,1.2,3.3,1.4,0.0,2.9,55.1,80.4
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2003.0,St Kilda Saints,False,21.0,125.0,53.0,91.0,216.0,4.0,2.0,0.0,64.0,30.0,25.0,37.0,30.0,14.0,17.0,0.0,104.0,118.0,3.0,2.0,41.0,3.0,4.0,26.0,961.0,1816.0,6.0,2.7,4.3,10.3,1.3,1.0,0.0,3.6,2.1,1.7,2.1,2.0,1.3,1.5,5.0,5.6,1.0,1.0,2.4,1.5,1.0,1.2,45.8,86.5
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2004.0,St Kilda Saints,False,18.0,135.0,61.0,112.0,247.0,1.0,2.0,0.0,49.0,33.0,21.0,28.0,24.0,20.0,10.0,0.0,103.0,149.0,3.0,2.0,55.0,8.0,1.0,8.0,1006.0,1608.0,7.5,3.8,6.2,13.7,1.0,1.0,0.0,3.3,1.9,2.1,2.3,1.7,1.5,1.3,5.7,8.3,1.0,2.0,3.2,1.6,1.0,0.4,55.9,89.3
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2004.0,St Kilda Saints,True,3.0,24.0,5.0,18.0,42.0,2.0,3.0,0.0,7.0,3.0,2.0,6.0,6.0,4.0,3.0,0.0,20.0,23.0,3.0,0.0,9.0,0.0,0.0,12.0,158.0,300.0,8.0,1.7,6.0,14.0,1.0,0.5,0.0,2.3,1.0,2.0,2.0,2.0,2.0,1.0,6.7,7.7,0.5,0.5,3.0,0.0,0.0,4.0,52.7,100.0
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2005.0,St Kilda Saints,False,22.0,182.0,87.0,114.0,296.0,3.0,3.0,0.0,50.0,44.0,36.0,25.0,42.0,15.0,17.0,1.0,117.0,180.0,7.0,3.0,61.0,12.0,6.0,21.0,1220.0,2080.0,8.3,4.0,5.2,13.5,1.0,1.0,0.0,2.8,2.4,1.9,1.5,2.2,1.5,1.3,5.3,8.2,1.4,1.5,3.1,1.5,1.0,1.0,55.5,94.5
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2005.0,St Kilda Saints,True,2.0,13.0,8.0,10.0,23.0,3.0,3.0,0.0,8.0,8.0,2.0,3.0,4.0,1.0,1.0,0.0,12.0,13.0,3.0,0.0,8.0,1.0,0.0,0.0,113.0,200.0,6.5,4.0,5.0,11.5,0.7,0.5,0.0,4.0,4.0,1.0,1.5,2.0,1.0,1.0,6.0,6.5,0.5,0.5,4.0,1.0,0.0,0.0,56.5,100.0
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2006.0,St Kilda Saints,False,19.0,201.0,119.0,91.0,292.0,4.0,1.0,1.0,61.0,41.0,33.0,22.0,46.0,20.0,19.0,0.0,81.0,212.0,3.0,2.0,57.0,11.0,1.0,25.0,1375.0,1749.0,10.6,6.3,5.1,15.4,1.3,1.0,1.0,3.6,2.4,2.5,1.7,2.9,1.7,1.7,4.3,11.2,1.5,1.0,3.2,1.4,1.0,1.3,72.4,92.1
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2006.0,St Kilda Saints,True,1.0,11.0,7.0,8.0,19.0,1.0,3.0,0.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,8.0,11.0,2.0,0.0,3.0,0.0,0.0,6.0,96.0,98.0,11.0,7.0,8.0,19.0,1.0,0.5,0.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,8.0,11.0,2.0,0.5,3.0,0.0,0.0,6.0,96.0,98.0
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2007.0,St Kilda Saints,False,18.0,132.0,89.0,133.0,265.0,6.0,3.0,0.0,59.0,29.0,26.0,23.0,37.0,15.0,25.0,0.0,88.0,179.0,3.0,5.0,31.0,5.0,6.0,39.0,1144.0,1599.0,7.3,5.2,7.4,14.7,1.5,1.0,0.0,3.5,2.1,2.0,2.1,2.5,1.5,1.7,4.9,9.9,1.5,1.0,2.1,1.3,1.0,2.2,63.6,88.8
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2008.0,St Kilda Saints,False,2.0,12.0,8.0,9.0,21.0,3.0,3.0,0.0,5.0,6.0,14.0,3.0,4.0,2.0,4.0,0.0,6.0,14.0,3.0,0.0,2.0,1.0,0.0,0.0,88.0,181.0,6.0,4.0,4.5,10.5,0.7,0.5,0.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,7.0,0.5,0.5,1.0,1.0,0.0,0.0,44.0,90.5
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2009.0,St Kilda Saints,False,21.0,142.0,97.0,142.0,284.0,3.0,2.0,0.0,71.0,26.0,13.0,14.0,21.0,13.0,13.0,0.0,71.0,215.0,3.0,1.0,50.0,5.0,1.0,2.0,1261.0,1878.0,6.8,4.6,6.8,13.5,0.7,1.0,0.0,3.4,1.9,1.1,1.3,1.4,1.4,1.2,3.6,10.2,0.5,1.0,2.8,1.7,1.0,0.1,60.0,89.4
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2009.0,St Kilda Saints,True,3.0,20.0,14.0,21.0,41.0,3.0,3.0,0.0,14.0,2.0,3.0,1.0,5.0,7.0,2.0,0.0,17.0,24.0,1.0,1.0,9.0,1.0,1.0,0.0,194.0,285.0,6.7,4.7,7.0,13.7,0.7,0.5,0.0,4.7,1.0,1.0,1.0,1.7,1.0,1.0,5.7,8.0,1.0,1.0,3.0,1.0,1.0,0.0,64.7,95.0
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2010.0,St Kilda Saints,False,13.0,106.0,81.0,109.0,215.0,3.0,1.0,0.0,44.0,29.0,6.0,5.0,23.0,5.0,13.0,0.0,65.0,150.0,1.0,0.0,25.0,5.0,0.0,1.0,922.0,1205.0,8.2,6.2,8.4,16.5,0.7,1.0,0.0,3.4,2.6,1.0,1.0,1.8,1.3,1.3,5.0,11.5,1.0,0.5,2.3,1.3,0.0,0.1,70.9,92.7
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2010.0,St Kilda Saints,True,2.0,9.0,5.0,6.0,15.0,3.0,3.0,0.0,7.0,4.0,14.0,1.0,3.0,1.0,2.0,0.0,5.0,12.0,1.0,0.0,4.0,0.0,0.0,0.0,77.0,155.0,4.5,2.5,3.0,7.5,0.7,0.5,0.0,3.5,2.0,2.0,1.0,3.0,1.0,2.0,2.5,6.0,1.0,0.5,2.0,0.0,0.0,0.0,38.5,77.5
45327,Steven Baker,Steven_Baker,Steven,Baker,1980-05-22,1999-04-04,18,2011-08-21,31,181,85.0,https://afltables.com/afl/stats/players/S/Steven_Baker.html,{St Kilda Saints},2011.0,St Kilda Saints,False,10.0,60.0,33.0,48.0,108.0,1.0,3.0,0.0,29.0,11.0,10.0,4.0,18.0,7.0,9.0,0.0,34.0,75.0,2.0,0.0,25.0,2.0,0.0,6.0,477.0,812.0,6.0,3.3,4.8,10.8,1.0,0.5,0.0,2.9,1.8,2.0,2.0,1.8,1.4,1.1,3.4,7.5,1.0,0.5,3.1,2.0,0.0,0.6,47.7,81.2
45328,Marcus Baldwin,Marcus_Baldwin,Marcus,Baldwin,1979-10-24,2000-07-30,20,2001-05-26,21,196,90.0,https://afltables.com/afl/stats/players/M/Marcus_Baldwin.html,{Geelong Cats},2000.0,Geelong Cats,False,2.0,5.0,3.0,44.0,5.0,3.0,3.0,0.0,1.0,8.0,1.0,7.0,16.0,2.0,7.0,0.0,5.0,66.0,3.0,3.0,13.0,0.0,0.0,18.0,48.0,723.0,2.5,3.0,5.2,2.5,3.0,0.5,0.0,1.0,1.4,1.0,1.2,2.0,2.0,1.0,2.5,8.0,3.0,3.0,1.7,0.0,0.0,9.0,24.0,80.4
45328,Marcus Baldwin,Marcus_Baldwin,Marcus,Baldwin,1979-10-24,2000-07-30,20,2001-05-26,21,196,90.0,https://afltables.com/afl/stats/players/M/Marcus_Baldwin.html,{Geelong Cats},2001.0,Geelong Cats,False,3.0,8.0,4.0,4.0,12.0,2.0,2.0,1.0,3.0,8.0,1.0,1.0,3.0,2.0,7.0,0.0,6.0,6.0,1.0,4.0,13.0,0.0,0.0,14.0,73.0,723.0,2.7,4.0,2.0,4.0,1.0,2.0,1.0,1.5,1.4,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.7,0.0,0.0,4.7,24.3,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1994.0,West Coast Eagles,True,3.0,26.0,8.0,10.0,36.0,5.0,3.0,7.0,4.0,8.0,14.0,7.0,16.0,4.0,7.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,33.0,161.0,723.0,8.7,2.7,3.3,12.0,1.7,1.5,3.5,2.0,1.4,2.0,1.2,2.0,2.0,2.3,5.0,8.0,0.5,0.5,1.7,0.0,0.0,11.0,53.7,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1995.0,West Coast Eagles,False,20.0,193.0,119.0,73.0,266.0,48.0,33.0,34.0,12.0,8.0,14.0,7.0,16.0,20.0,31.0,8.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,321.0,1412.0,723.0,9.7,6.0,4.1,13.3,2.8,2.1,2.8,1.3,1.4,2.0,1.2,2.0,1.3,1.8,5.0,8.0,0.5,0.5,1.7,0.0,0.0,16.1,70.6,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1995.0,West Coast Eagles,True,2.0,15.0,9.0,14.0,29.0,3.0,2.0,4.0,2.0,8.0,14.0,7.0,16.0,2.0,2.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,2.0,110.0,723.0,7.5,4.5,7.0,14.5,0.7,1.0,2.0,1.0,1.4,2.0,1.2,2.0,2.0,2.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,1.0,55.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1996.0,West Coast Eagles,False,12.0,101.0,60.0,50.0,151.0,25.0,13.0,35.0,9.0,8.0,14.0,7.0,16.0,18.0,18.0,2.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,163.0,781.0,723.0,8.4,5.5,4.2,12.6,2.8,1.6,5.0,1.8,1.4,2.0,1.2,2.0,1.6,1.8,5.0,8.0,0.5,0.5,1.7,0.0,0.0,13.6,65.1,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1996.0,West Coast Eagles,True,1.0,9.0,6.0,3.0,12.0,3.0,3.0,0.0,17.0,8.0,14.0,7.0,16.0,7.0,2.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,0.0,45.0,723.0,9.0,6.0,3.0,12.0,0.7,0.5,0.0,2.2,1.4,2.0,1.2,2.0,1.0,2.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,0.0,45.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1997.0,West Coast Eagles,False,13.0,80.0,56.0,79.0,159.0,7.0,6.0,55.0,20.0,8.0,14.0,7.0,16.0,14.0,19.0,3.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,48.0,706.0,723.0,6.2,4.3,6.1,12.2,1.8,1.2,4.2,2.0,1.4,2.0,1.2,2.0,1.8,1.7,5.0,8.0,0.5,0.5,1.7,0.0,0.0,3.7,54.3,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1997.0,West Coast Eagles,True,1.0,7.0,2.0,2.0,9.0,3.0,3.0,0.0,1.0,8.0,14.0,7.0,16.0,2.0,3.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,0.0,28.0,723.0,7.0,2.0,2.0,9.0,0.7,0.5,0.0,1.0,1.4,2.0,1.2,2.0,2.0,3.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,0.0,28.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1998.0,West Coast Eagles,False,19.0,174.0,85.0,106.0,280.0,19.0,11.0,214.0,13.0,20.0,51.0,61.0,22.0,18.0,28.0,2.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,125.0,1314.0,723.0,9.2,4.7,5.6,14.7,1.7,1.4,11.3,1.4,2.5,2.8,3.6,2.4,1.5,2.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,6.6,69.2,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1998.0,West Coast Eagles,True,1.0,4.0,4.0,3.0,7.0,1.0,3.0,4.0,17.0,8.0,1.0,1.0,1.0,7.0,2.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,6.0,34.0,723.0,4.0,4.0,3.0,7.0,1.0,0.5,4.0,2.2,1.4,1.0,1.0,1.0,1.0,2.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,6.0,34.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1992.0,West Coast Eagles,False,1.0,3.0,2.0,44.0,3.0,3.0,1.0,4.0,3.0,8.0,14.0,7.0,16.0,1.0,2.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,1.0,27.0,723.0,3.0,2.0,5.2,3.0,0.7,1.0,4.0,3.0,1.4,2.0,1.2,2.0,1.0,2.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,1.0,27.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1993.0,West Coast Eagles,False,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,17.0,8.0,14.0,7.0,16.0,7.0,4.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,0.0,3.0,723.0,2.0,1.0,2.0,4.0,0.7,0.5,2.0,2.2,1.4,2.0,1.2,2.0,1.0,4.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,0.0,3.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1994.0,West Coast Eagles,False,13.0,105.0,55.0,65.0,170.0,5.0,5.0,51.0,11.0,8.0,14.0,7.0,16.0,20.0,11.0,2.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,35.0,727.0,723.0,8.1,5.0,5.4,13.1,2.5,1.3,4.3,1.6,1.4,2.0,1.2,2.0,2.0,1.8,5.0,8.0,0.5,0.5,1.7,0.0,0.0,2.7,55.9,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1999.0,West Coast Eagles,False,15.0,97.0,64.0,72.0,169.0,4.0,4.0,128.0,5.0,5.0,32.0,45.0,11.0,13.0,25.0,0.0,85.0,88.0,15.0,5.0,11.0,1.0,0.0,28.0,741.0,723.0,6.5,4.3,5.1,11.3,1.0,1.0,8.5,1.3,1.0,2.3,3.5,1.2,1.6,2.1,5.7,5.9,1.5,1.3,1.4,1.0,0.0,1.9,49.4,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",1999.0,West Coast Eagles,True,1.0,3.0,1.0,3.0,6.0,3.0,3.0,7.0,2.0,8.0,2.0,3.0,16.0,7.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,30.0,723.0,3.0,1.0,3.0,6.0,0.7,0.5,7.0,2.0,1.4,2.0,3.0,2.0,1.0,1.0,2.0,4.0,0.5,0.5,2.0,0.0,0.0,0.0,30.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2000.0,Sydney Swans,False,9.0,47.0,25.0,22.0,69.0,9.0,7.0,21.0,8.0,7.0,9.0,13.0,8.0,5.0,7.0,0.0,45.0,27.0,10.0,11.0,4.0,0.0,0.0,61.0,358.0,723.0,5.2,2.8,2.8,7.7,1.5,1.4,2.6,1.6,2.3,1.3,1.9,1.3,1.3,1.4,5.0,3.0,1.7,1.6,1.0,0.0,0.0,6.8,39.8,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2001.0,Sydney Swans,False,19.0,191.0,96.0,118.0,309.0,24.0,8.0,177.0,20.0,12.0,64.0,88.0,20.0,23.0,28.0,4.0,181.0,120.0,29.0,22.0,21.0,2.0,0.0,152.0,1445.0,723.0,10.1,5.1,6.2,16.3,1.7,1.3,9.3,1.8,1.2,3.4,4.9,1.8,1.8,1.9,9.5,6.3,2.1,1.8,1.8,1.0,0.0,8.0,76.1,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2001.0,Sydney Swans,True,1.0,7.0,5.0,7.0,14.0,3.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,66.0,723.0,7.0,5.0,7.0,14.0,0.7,0.5,16.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,9.0,4.0,3.0,0.5,1.0,0.0,0.0,0.0,66.0,80.4
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2003.0,Sydney Swans,False,17.0,125.0,85.0,90.0,215.0,7.0,7.0,261.0,22.0,16.0,24.0,45.0,26.0,16.0,13.0,4.0,91.0,118.0,25.0,15.0,29.0,4.0,4.0,49.0,1185.0,1269.0,7.4,5.0,5.6,12.6,1.2,1.4,16.3,1.8,1.5,1.8,2.8,1.9,1.5,1.6,5.7,6.9,1.9,1.7,2.1,1.3,1.3,2.9,69.7,74.6
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2004.0,Sydney Swans,False,21.0,125.0,64.0,113.0,238.0,2.0,4.0,355.0,39.0,16.0,35.0,69.0,42.0,31.0,25.0,2.0,115.0,120.0,14.0,4.0,38.0,2.0,3.0,16.0,1276.0,1402.0,6.3,3.0,5.4,11.3,1.0,1.3,16.9,2.1,1.5,2.3,3.3,2.5,2.1,1.9,5.5,5.7,1.4,1.3,2.0,2.0,1.0,0.8,60.8,66.8
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2004.0,Sydney Swans,True,2.0,11.0,2.0,6.0,17.0,1.0,3.0,34.0,4.0,3.0,3.0,9.0,1.0,3.0,1.0,0.0,15.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,107.0,103.0,5.5,2.0,3.0,8.5,1.0,0.5,17.0,2.0,1.5,1.5,4.5,1.0,3.0,1.0,7.5,1.5,1.0,0.5,1.0,0.0,0.0,3.0,53.5,51.5
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2005.0,Sydney Swans,False,17.0,93.0,60.0,64.0,157.0,2.0,2.0,215.0,22.0,13.0,28.0,42.0,25.0,18.0,18.0,0.0,74.0,81.0,10.0,3.0,36.0,0.0,4.0,14.0,868.0,927.0,5.5,3.8,3.8,9.2,1.0,1.0,12.6,1.8,1.4,2.2,2.6,1.8,1.5,1.5,4.4,5.1,1.3,1.0,2.3,0.0,1.0,0.8,51.1,54.5
45329,Jason Ball,Jason_Ball,Jason,Ball,1972-11-21,1992-03-29,19,2005-09-24,32,201,104.0,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"{Sydney Swans,West Coast Eagles}",2005.0,Sydney Swans,True,4.0,14.0,13.0,13.0,27.0,3.0,3.0,70.0,3.0,2.0,6.0,6.0,8.0,3.0,5.0,0.0,16.0,10.0,5.0,0.0,7.0,0.0,2.0,0.0,177.0,178.0,3.5,3.3,3.3,6.8,0.7,0.5,17.5,1.0,1.0,1.5,2.0,2.0,1.5,1.7,4.0,2.5,2.5,0.5,1.8,0.0,1.0,0.0,44.3,44.5
45330,Daniel Bandy,Daniel_Bandy,Daniel,Bandy,1975-11-18,1995-08-11,19,2005-07-16,29,200,99.0,https://afltables.com/afl/stats/players/D/Daniel_Bandy.html,"{Fremantle Dockers,Western Bulldogs}",1995.0,Fremantle Dockers,False,3.0,12.0,10.0,9.0,21.0,6.0,4.0,6.0,17.0,8.0,14.0,7.0,16.0,7.0,7.0,0.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,40.0,130.0,723.0,4.0,3.3,4.5,7.0,3.0,1.3,6.0,2.2,1.4,2.0,1.2,2.0,1.0,1.0,5.0,8.0,0.5,0.5,1.7,0.0,0.0,13.3,43.3,80.4
45330,Daniel Bandy,Daniel_Bandy,Daniel,Bandy,1975-11-18,1995-08-11,19,2005-07-16,29,200,99.0,https://afltables.com/afl/stats/players/D/Daniel_Bandy.html,"{Fremantle Dockers,Western Bulldogs}",1996.0,Fremantle Dockers,False,13.0,111.0,62.0,74.0,185.0,7.0,9.0,114.0,10.0,8.0,14.0,7.0,16.0,24.0,14.0,5.0,43.0,66.0,3.0,0.0,13.0,0.0,0.0,51.0,854.0,723.0,8.5,5.2,6.2,14.2,1.4,1.3,8.8,1.4,1.4,2.0,1.2,2.0,2.2,2.3,5.0,8.0,0.5,0.5,1.7,0.0,0.0,3.9,65.7,80.4
